batch,file,hit_term,hit_pos,window_len,has_seam_or_burst,whitespace_ratio,order_anomaly,proactive_event_tracker,triald,TRILogEvent,ABTest,variant,bucket,timestamp
00000-02999,part3.zip:part3.txt,設定,890486,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,890518,60003,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,890652,60003,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,890732,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,890751,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,890770,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,890800,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,890826,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,893453,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,893492,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,893498,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,893641,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,893672,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,893677,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,893887,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,893894,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,893999,60003,False,0.0739,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,894080,60002,False,0.0738,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,894109,60003,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,894158,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,復元,894223,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,894303,60002,False,0.0735,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,位置情報,896192,60004,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,監視,896267,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,896730,60002,False,0.0737,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,896741,60002,False,0.0737,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,896800,60002,False,0.0737,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,896976,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,897010,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,897033,60002,False,0.0737,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,897052,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,復元,897076,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,897153,60002,False,0.0735,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,899325,60002,False,0.0731,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,899382,60002,False,0.0731,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,899700,60003,False,0.0733,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,899738,60002,False,0.0733,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,899938,60002,False,0.0731,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,899960,60002,False,0.073,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,900141,60002,False,0.0729,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,900154,60002,False,0.0729,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,900211,60002,False,0.0729,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,復元,900322,60002,False,0.0727,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,900346,60002,False,0.0727,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,900388,60002,False,0.0727,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,902442,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,902774,60003,False,0.072,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,902882,60002,False,0.072,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,906091,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,906093,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,906217,60003,False,0.0717,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,906364,60002,False,0.0717,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,906485,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,906487,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,906509,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,906511,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,906521,60002,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,906526,60003,False,0.0719,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,906651,60002,False,0.0717,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,906774,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,906825,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,906850,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,906858,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,906954,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,906968,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,906994,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,復元,907054,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,907100,60002,False,0.0718,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,907243,60002,False,0.072,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,復元,907377,60002,False,0.0721,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,907490,60002,False,0.0722,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,918547,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,918593,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,918613,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,アクセス,918697,60004,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,918824,60003,False,0.0745,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,追跡,920493,60002,False,0.0745,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,920615,60002,False,0.0744,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,920639,60002,False,0.0745,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,920894,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,アクセス,920981,60004,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,920988,60003,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,検証,921256,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,921273,60003,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,921520,60003,False,0.0744,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,921601,60002,False,0.0745,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,921671,60002,False,0.0745,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,921725,60003,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,921747,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,921761,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,922912,60002,False,0.0751,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,923041,60002,False,0.0751,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,設定,923062,60002,False,0.0751,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,923198,60002,False,0.075,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,924364,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,924432,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,追跡,925232,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,925280,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,925628,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,925634,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,アクセス,925681,60004,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,926231,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,アクセス,926281,60004,False,0.0739,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,926413,60002,False,0.0739,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,927469,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,927507,60002,False,0.0736,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928294,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928449,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928492,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928517,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928684,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,928734,60003,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,928981,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929073,60002,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929299,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,検証,929320,60002,False,0.0743,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,アクセス,929345,60004,False,0.0742,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929492,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929560,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,遮断,929566,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,削除,929596,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929641,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929711,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,929737,60002,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,929770,60003,False,0.074,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,930822,60002,False,0.0733,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,930872,60002,False,0.0733,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,931633,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,監視,931694,60002,False,0.0746,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,931882,60002,False,0.0748,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,許可,932054,60002,False,0.0749,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,932177,60002,False,0.0748,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,932276,60002,False,0.0748,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,932407,60002,False,0.0741,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,932538,60002,False,0.0735,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,確認,932611,60002,False,0.0733,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,932802,60002,False,0.0732,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,可能性,932946,60003,False,0.0732,False,False,False,False,False,False,True,
00000-02999,part3.zip:part3.txt,通信,934575,60002,False,0.0727,False,False,False,False,False,False,True,
